"Library Name";"Library Type";"Library Language";"title";"originalTitle";"SeasonNames";"SeasonNumbers";"SeasonRatingKeys";"year";"tvdbid";"imdbid";"tmdbid";"ratingKey";"Path";"RootFoldername";"MultipleVersions";"PlexPosterUrl";"PlexBackgroundUrl";"PlexSeasonUrls"
"Movies";"movie";"en";"StarStruck";;;;;"2010";"5544";"tt1579247";"35558";"55200";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55200/thumb/1728225995";"/library/metadata/55200/art/1728225995";
"Movies";"movie";"en";"Stepsister from Planet Weird";;;;;"2000";"22482";"tt0250754";"70773";"55857";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55857/thumb/1728225998";;
"Movies";"movie";"en";"Stewie Griffin: The Untold Story";;;;;"2005";"5916";"tt0385690";"65215";"38162";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38162/thumb/1728225998";"/library/metadata/38162/art/1728225998";
"Movies";"movie";"en";"Stitch! The Movie";;;;;"2003";"4550";"tt0348124";"15567";"55858";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55858/thumb/1728225999";"/library/metadata/55858/art/1728225999";
"Movies";"movie";"en";"Strange Days";;;;;"1995";"3320";"tt0114558";"281";"12945";"/data/Movies/";"Strange Days (1995)";"False";"/library/metadata/12945/thumb/1728226000";"/library/metadata/12945/art/1728226000";
"Movies";"movie";"en";"Stranger Than Fiction";;;;;"2006";"3573";"tt0420223";"1262";"12947";"/data/Movies/";"Stranger Than Fiction (2006)";"False";"/library/metadata/12947/thumb/1728226001";"/library/metadata/12947/art/1728226001";
"Movies";"movie";"en";"Street Fighter II: The Animated Movie";"ストリートファイター II MOVIE";;;;"1994";"14642";"tt0114563";"12613";"38618";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38618/thumb/1728226001";"/library/metadata/38618/art/1728226001";
"Movies";"movie";"en";"Studio 54";;;;;"2018";"14375";"tt5773986";"493101";"12951";"/data/Movies/";"Studio 54 (2018)";"False";"/library/metadata/12951/thumb/1728226002";"/library/metadata/12951/art/1728226002";
"Movies";"movie";"en";"Suburban Commando";;;;;"1991";"9924";"tt0103003";"11504";"12952";"/data/Movies/";"Suburban Commando (1991)";"False";"/library/metadata/12952/thumb/1728226003";"/library/metadata/12952/art/1728226003";
"Movies";"movie";"en";"Suicide Squad";;;;;"2016";"746";"tt1386697";"297761";"39156";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39156/thumb/1728226006";"/library/metadata/39156/art/1728226006";
"Movies";"movie";"en";"The Suicide Squad";;;;;"2021";"13333";"tt6334354";"436969";"39298";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39298/thumb/1728226005";"/library/metadata/39298/art/1728226005";
"Movies";"movie";"en";"The Suite Life Movie";;;;;"2011";"10192";"tt1754799";"60803";"55274";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55274/thumb/1728226007";;
"Movies";"movie";"en";"Super Buddies";;;;;"2013";"6678";"tt2999390";"149910";"55201";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55201/thumb/1728226007";"/library/metadata/55201/art/1728226007";
"Movies";"movie";"en";"The Super Mario Bros. Movie";;;;;"2023";"136578";"tt6718170";"502356";"38750";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38750/thumb/1728226008";"/library/metadata/38750/art/1728226008";
"Movies";"movie";"en";"Superbad";;;;;"2007";"2014";"tt0829482";"8363";"14512";"/data/Movies/";"Superbad (2007)";"False";"/library/metadata/14512/thumb/1728226009";"/library/metadata/14512/art/1728226009";
"Movies";"movie";"en";"Superman";;;;;"1978";"883";"tt0078346";"1924";"39157";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39157/thumb/1728226010";"/library/metadata/39157/art/1728226010";
"Movies";"movie";"en";"Superman Doomsday 4k";;;;;;;;;"39165";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39165/thumb/1728226010";"/library/metadata/39165/art/1728226010";
"Movies";"movie";"en";"Superman II";;;;;"1980";"2103";"tt0081573";"8536";"39167";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39167/thumb/1728226011";"/library/metadata/39167/art/1728226011";
"Movies";"movie";"en";"SUPERMAN II: THE RICHARD DONNER CUT";;;;;"2006";;;;"39172";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39172/thumb/1728225894";"/library/metadata/39172/art/1728225894";
"Movies";"movie";"en";"Superman III";;;;;"1983";"1755";"tt0086393";"9531";"39219";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39219/thumb/1728226011";"/library/metadata/39219/art/1728226011";
"Movies";"movie";"en";"Superman IV: The Quest for Peace";;;;;"1987";"1749";"tt0094074";"11411";"39220";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39220/thumb/1728226012";"/library/metadata/39220/art/1728226012";
"Movies";"movie";"en";"Superman Returns";;;;;"2006";"1280";"tt0348150";"1452";"39232";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39232/thumb/1728226013";"/library/metadata/39232/art/1728226013";
"Movies";"movie";"en";"Superman: Man of Tomorrow";;;;;"2020";"134126";"tt11079116";"618354";"39230";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39230/thumb/1728226014";"/library/metadata/39230/art/1728226014";
"Movies";"movie";"en";"The Sword in the Stone";;;;;"1963";"1976";"tt0057546";"9078";"55412";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55412/thumb/1728226015";;
"Movies";"movie";"en";"The Tale of The Princess Kaguya";"かぐや姫の物語";;;;"2013";"4922";"tt2576852";"149871";"44169";"/data/Movies/";"11. Movies - Studio Ghibli";"False";"/library/metadata/44169/thumb/1728226016";"/library/metadata/44169/art/1728226016";
"Movies";"movie";"en";"Tales from Earthsea";"ゲド戦記";;;;"2006";"2822";"tt0495596";"37933";"44225";"/data/Movies/";"11. Movies - Studio Ghibli";"False";"/library/metadata/44225/thumb/1728226016";"/library/metadata/44225/art/1728226016";
"Movies";"movie";"en";"The Tall Man";;;;;"2012";"8722";"tt1658837";"86597";"55275";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55275/thumb/1728226016";"/library/metadata/55275/art/1728226016";
"Movies";"movie";"en";"Tangled";;;;;"2010";"636";"tt0398286";"38757";"55205";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55205/thumb/1728226017";"/library/metadata/55205/art/1728226017";
"Movies";"movie";"en";"Tarzan";;;;;"1999";"978";"tt0120855";"37135";"55456";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55456/thumb/1728226018";"/library/metadata/55456/art/1728226018";
"Movies";"movie";"en";"Tarzan & Jane";;;;;"2002";"1482";"tt0313680";"13683";"55860";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55860/thumb/1728226018";;
"Movies";"movie";"en";"Tarzan II";;;;;"2005";"2661";"tt0437503";"15657";"55861";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55861/thumb/1728226018";"/library/metadata/55861/art/1728226018";
"Movies";"movie";"en";"Teacher's Pet";;;;;"2004";"33733";"tt0350194";"24034";"55862";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55862/thumb/1728226019";"/library/metadata/55862/art/1728226019";
"Movies";"movie";"en";"Ted";;;;;"2012";"1775";"tt1637725";"72105";"14520";"/data/Movies/";"Ted (2012)";"False";"/library/metadata/14520/thumb/1728226019";"/library/metadata/14520/art/1728226019";
"Movies";"movie";"en";"Ted K";;;;;"2021";"168944";"tt8128276";"660353";"14540";"/data/Movies/";"Ted K (2022)";"False";"/library/metadata/14540/thumb/1728226020";"/library/metadata/14540/art/1728226020";
"Movies";"movie";"en";"Teen Beach 2";;;;;"2015";"904";"tt3764966";"325189";"55206";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55206/thumb/1728226020";;
"Movies";"movie";"en";"Teen Beach Movie";;;;;"2013";"7481";"tt2325989";"177888";"55226";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55226/thumb/1728226021";;
"Movies";"movie";"en";"Teen Titans GO! To the Movies";"Teen Titans Go! To the Movies";;;;"2018";"2061";"tt7424200";"474395";"38623";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38623/thumb/1728226021";"/library/metadata/38623/art/1728226021";
"Movies";"movie";"en";"Teenage Mutant Ninja Turtles";;;;;"2014";"316";"tt1291150";"98566";"14549";"/data/Movies/";"Teenage Mutant Ninja Turtles (2014)";"False";"/library/metadata/14549/thumb/1728226022";"/library/metadata/14549/art/1728226022";
"Movies";"movie";"en";"Tenacious D in the Pick of Destiny";"Tenacious D in The Pick of Destiny";;;;"2006";"3864";"tt0365830";"2179";"14550";"/data/Movies/";"Tenacious D in The Pick of Destiny (2006)";"False";"/library/metadata/14550/thumb/1728226023";"/library/metadata/14550/art/1728226023";
"Movies";"movie";"en";"Tenet";;;;;"2020";"131281";"tt6723592";"577922";"14701";"/data/Movies/";"Tenet (2020)";"False";"/library/metadata/14701/thumb/1728226024";"/library/metadata/14701/art/1728226024";
"Movies";"movie";"en";"The Terminator";;;;;"1984";"470";"tt0088247";"218";"41873";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41873/thumb/1728226025";"/library/metadata/41873/art/1728226025";
"Movies";"movie";"en";"Terminator 2: Judgment Day";;;;;"1991";"412";"tt0103064";"280";"41867";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41867/thumb/1728226026";"/library/metadata/41867/art/1728226026";
"Movies";"movie";"en";"Terminator 3: Rise of the Machines";;;;;"2003";"663";"tt0181852";"296";"41925";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41925/thumb/1728226027";"/library/metadata/41925/art/1728226027";
"Movies";"movie";"en";"Terminator Genisys";;;;;"2015";"208";"tt1340138";"87101";"41883";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41883/thumb/1728226027";"/library/metadata/41883/art/1728226027";
"Movies";"movie";"en";"Terminator Salvation";;;;;"2009";"861";"tt0438488";"534";"41882";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41882/thumb/1728226028";"/library/metadata/41882/art/1728226028";
"Movies";"movie";"en";"Terminator: Dark Fate";;;;;"2019";"8725";"tt6450804";"290859";"14703";"/data/Movies/";"Terminator Dark Fate (2019)";"True";"/library/metadata/14703/thumb/1728226029";"/library/metadata/14703/art/1728226029";
"Movies";"movie";"en";"The Texas Chain Saw Massacre: 50th Anniversary";;;;;"1974";"2217";"tt0072271";"30497";"40212";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40212/thumb/1728226030";"/library/metadata/40212/art/1728226030";
"Movies";"movie";"en";"Texas Chainsaw";"Texas Chainsaw 3D";;;;"2013";"1312";"tt1572315";"76617";"40198";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40198/thumb/1728226031";"/library/metadata/40198/art/1728226031";
"Movies";"movie";"en";"The Texas Chainsaw Massacre";;;;;"2003";"3024";"tt0324216";"9373";"40213";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40213/thumb/1728226031";"/library/metadata/40213/art/1728226031";
"Movies";"movie";"en";"Texas Chainsaw Massacre";;;;;"2022";"199636";"tt11755740";"632727";"40037";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40037/thumb/1728226032";"/library/metadata/40037/art/1728226032";
"Movies";"movie";"en";"The Texas Chainsaw Massacre 2";;;;;"1986";"5287";"tt0092076";"16337";"40216";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40216/thumb/1728226033";"/library/metadata/40216/art/1728226033";
"Movies";"movie";"en";"The Texas Chainsaw Massacre: The Beginning";;;;;"2006";"1428";"tt0420294";"10781";"40217";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40217/thumb/1728226034";"/library/metadata/40217/art/1728226034";
"Movies";"movie";"en";"Texas Chainsaw Massacre: The Next Generation";"The Return of the Texas Chainsaw Massacre";;;;"1994";"1522";"tt0110978";"16780";"40207";"/data/Movies/";"4. Movies - Horror";"True";"/library/metadata/40207/thumb/1728226035";"/library/metadata/40207/art/1728226035";
"Movies";"movie";"en";"The Thing";;;;;"1982";"515";"tt0084787";"1091";"40076";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40076/thumb/1728226035";"/library/metadata/40076/art/1728226035";
"Movies";"movie";"en";"Thor";;;;;"2011";"123";"tt0800369";"10195";"41184";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/41184/thumb/1728226037";"/library/metadata/41184/art/1728226037";
"Movies";"movie";"en";"Thor: Love and Thunder";;;;;"2022";"131141";"tt10648342";"616037";"41185";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/41185/thumb/1728226038";"/library/metadata/41185/art/1728226038";
"Movies";"movie";"en";"Thor: Ragnarok";;;;;"2017";"62";"tt3501632";"284053";"41216";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/41216/thumb/1728226039";"/library/metadata/41216/art/1728226039";
"Movies";"movie";"en";"Thor: Tales of Asgard";;;;;"2011";"29689";"tt1667903";"63686";"39805";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39805/thumb/1728226040";"/library/metadata/39805/art/1728226040";
"Movies";"movie";"en";"Thor: The Dark World";;;;;"2013";"178";"tt1981115";"76338";"41217";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/41217/thumb/1728226041";"/library/metadata/41217/art/1728226041";
"Movies";"movie";"en";"The Three Musketeers";"삼총사: 용감한 친구들";;;;"2008";"287184";"tt3534078";"314821";"54516";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54516/thumb/1728226041";"/library/metadata/54516/art/1728226041";
"Movies";"movie";"en";"Thunderball";;;;;"1965";"1685";"tt0059800";"660";"43645";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43645/thumb/1728226043";"/library/metadata/43645/art/1728226043";
"Movies";"movie";"en";"The Tigger Movie";;;;;"2000";"7217";"tt0220099";"15655";"55902";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55902/thumb/1728226043";"/library/metadata/55902/art/1728226043";
"Movies";"movie";"en";"Tinker Bell and the Great Fairy Rescue";;;;;"2010";"3052";"tt1216515";"44683";"55290";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55290/thumb/1728226044";;
"Movies";"movie";"en";"Tinker Bell and the Legend of the NeverBeast";;;;;"2014";"2702";"tt3120408";"297270";"55291";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55291/thumb/1728226044";;
"Movies";"movie";"en";"TMZ Presents: The Downfall of Diddy";;;;;"2024";"356911";"tt32205145";"1284157";"56485";"/data/Movies/";"TMZ Presents The Downfall of Diddy (2024)";"False";"/library/metadata/56485/thumb/1728226015";"/library/metadata/56485/art/1728226015";
"Movies";"movie";"en";"The Tomb of Dracula Aka Sovereign of the Damned";;;;;"1980";;;;"38791";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38791/thumb/1728226045";"/library/metadata/38791/art/1728226045";
"Movies";"movie";"en";"Tomb Raider";;;;;"2018";"404";"tt1365519";"338970";"12550";"/data/Movies/";"Tomb Raider (2018)";"False";"/library/metadata/12550/thumb/1728226045";"/library/metadata/12550/art/1728226045";
"Movies";"movie";"en";"Tomorrow Never Dies";;;;;"1997";"1124";"tt0120347";"714";"43700";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43700/thumb/1728226045";"/library/metadata/43700/art/1728226045";
"Movies";"movie";"en";"Tomorrowland";;;;;"2015";"736";"tt1964418";"158852";"12557";"/data/Movies/";"Tomorrowland (2015)";"True";"/library/metadata/12557/thumb/1728226046";"/library/metadata/12557/art/1728226046";
"Movies";"movie";"en";"Top Gun";;;;;"1986";"905";"tt0092099";"744";"41493";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41493/thumb/1728226046";"/library/metadata/41493/art/1728226046";
"Movies";"movie";"en";"Top Gun Remastered";;;;;"1986";;;;"41494";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41494/thumb/1728226047";"/library/metadata/41494/art/1728226047";
"Movies";"movie";"en";"Top Gun: Maverick";;;;;"2022";"16721";"tt1745960";"361743";"41525";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41525/thumb/1728226047";"/library/metadata/41525/art/1728226047";
"Movies";"movie";"en";"Total Recall";;;;;"1990";"1191";"tt0100802";"861";"12560";"/data/Movies/";"Total Recall (1990)";"False";"/library/metadata/12560/thumb/1728226048";"/library/metadata/12560/art/1728226048";
"Movies";"movie";"en";"Toy Story";;;;;"1995";"318";"tt0114709";"862";"38792";"/data/Movies/";"1. Movies - Animated";"True";"/library/metadata/38792/thumb/1728226048";"/library/metadata/38792/art/1728226048";
"Movies";"movie";"en";"Toy Story 2";;;;;"1999";"378";"tt0120363";"863";"38809";"/data/Movies/";"1. Movies - Animated";"True";"/library/metadata/38809/thumb/1728226049";"/library/metadata/38809/art/1728226049";
"Movies";"movie";"en";"Toy Story 3";;;;;"2010";"329";"tt0435761";"10193";"38835";"/data/Movies/";"1. Movies - Animated";"True";"/library/metadata/38835/thumb/1728226050";"/library/metadata/38835/art/1728226050";
"Movies";"movie";"en";"Toy Story 4";;;;;"2019";"10792";"tt1979376";"301528";"38858";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38858/thumb/1728226051";"/library/metadata/38858/art/1728226051";
"Movies";"movie";"en";"Trading Places";;;;;"1983";"1087";"tt0086465";"1621";"44144";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/44144/thumb/1728226052";"/library/metadata/44144/art/1728226052";
"Movies";"movie";"en";"Training Day";;;;;"2001";"2467";"tt0139654";"2034";"37392";"/data/Movies/";"Training Day (2001)";"False";"/library/metadata/37392/thumb/1728226053";"/library/metadata/37392/art/1728226053";
"Movies";"movie";"en";"Transformers";;;;;"2007";"14648";"tt0418279";"1858";"41488";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41488/thumb/1728226054";"/library/metadata/41488/art/1728226054";
"Movies";"movie";"en";"Transformers: Rise of the Beasts";;;;;"2023";"158131";"tt5090568";"667538";"12561";"/data/Movies/";"Transformers Rise of the Beasts (2023)";"False";"/library/metadata/12561/thumb/1728226055";"/library/metadata/12561/art/1728226055";
"Movies";"movie";"en";"Transformers: The Last Knight";;;;;"2017";"408";"tt3371366";"335988";"41489";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41489/thumb/1728226056";"/library/metadata/41489/art/1728226056";
"Movies";"movie";"en";"The Transformers: The Movie";;;;;"1986";"2821";"tt0092106";"1857";"12777";"/data/Movies/";"The Transformers The Movie (1986)";"False";"/library/metadata/12777/thumb/1728226057";"/library/metadata/12777/art/1728226057";
"Movies";"movie";"en";"Treasure Buddies";;;;;"2012";"13958";"tt1791658";"78047";"55311";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55311/thumb/1728226058";"/library/metadata/55311/art/1728226058";
"Movies";"movie";"en";"Treasure Planet";;;;;"2002";"655";"tt0133240";"9016";"38859";"/data/Movies/";"1. Movies - Animated";"True";"/library/metadata/38859/thumb/1728226059";"/library/metadata/38859/art/1728226059";
"Movies";"movie";"en";"Tremors";;;;;"1990";"3236";"tt0100814";"9362";"41373";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41373/thumb/1728226060";"/library/metadata/41373/art/1728226060";
"Movies";"movie";"en";"Tremors 3: Back to Perfection";;;;;"2001";"4348";"tt0259685";"10829";"41385";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41385/thumb/1728226060";"/library/metadata/41385/art/1728226060";
"Movies";"movie";"en";"Tremors 4: The Legend Begins";;;;;"2004";"6801";"tt0334541";"10891";"41419";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41419/thumb/1728226061";"/library/metadata/41419/art/1728226061";
"Movies";"movie";"en";"Tremors 5: Bloodlines";;;;;"2015";"5423";"tt4180514";"339530";"41475";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41475/thumb/1728226062";"/library/metadata/41475/art/1728226062";
"Movies";"movie";"en";"Tremors II: Aftershocks";;;;;"1996";"2567";"tt0114720";"11069";"41374";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41374/thumb/1728226062";"/library/metadata/41374/art/1728226062";
"Movies";"movie";"en";"Tremors: A Cold Day in Hell";;;;;"2018";"2358";"tt6086082";"496704";"41476";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41476/thumb/1728226063";"/library/metadata/41476/art/1728226063";
"Movies";"movie";"en";"Trolls Holiday in Harmony";;;;;"2021";"318554";"tt15720718";"896221";"38860";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38860/thumb/1728226064";"/library/metadata/38860/art/1728226064";
"Movies";"movie";"en";"Tron: Legacy";;;;;"2010";"1550";"tt1104001";"20526";"55202";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55202/thumb/1728226065";"/library/metadata/55202/art/1728226065";
"Movies";"movie";"en";"Tuck Everlasting";;;;;"2002";"4424";"tt0283084";"13768";"55908";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55908/thumb/1728226066";"/library/metadata/55908/art/1728226066";
"Movies";"movie";"en";"Turning Red";;;;;"2022";"146582";"tt8097030";"508947";"38884";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38884/thumb/1728226067";"/library/metadata/38884/art/1728226067";
"Movies";"movie";"en";"'Twas the Night Before Christmas";;;;;"1974";"24678";"tt0208654";"26547";"43702";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43702/thumb/1728226067";"/library/metadata/43702/art/1728226067";
"Movies";"movie";"en";"Twisters";;;;;"2024";"345738";"tt12584954";"718821";"56226";"/data/Movies/";"Twisters (2024)";"False";"/library/metadata/56226/thumb/1728226069";"/library/metadata/56226/art/1728226069";
"Movies";"movie";"en";"Ultimate Avengers II";;;;;"2006";"3964";"tt0803093";"14611";"39308";"/data/Movies/";"7. Movies - Marvel";"True";"/library/metadata/39308/thumb/1728226070";"/library/metadata/39308/art/1728226070";
"Movies";"movie";"en";"Ultimate Avengers: The Movie";"Ultimate Avengers";;;;"2006";"4398";"tt0491703";"14609";"39309";"/data/Movies/";"7. Movies - Marvel";"True";"/library/metadata/39309/thumb/1728226071";"/library/metadata/39309/art/1728226071";
"Movies";"movie";"en";"Ultraviolet";;;;;"2006";"4944";"tt0370032";"9920";"12600";"/data/Movies/";"Ultraviolet (2006)";"False";"/library/metadata/12600/thumb/1728226071";"/library/metadata/12600/art/1728226071";
"Movies";"movie";"en";"The Unbearable Weight of Massive Talent";;;;;"2022";"146942";"tt11291274";"648579";"12778";"/data/Movies/";"The Unbearable Weight of Massive Talent (2022)";"False";"/library/metadata/12778/thumb/1728226072";"/library/metadata/12778/art/1728226072";
"Movies";"movie";"en";"Uncharted";;;;;"2022";"132884";"tt1464335";"335787";"12601";"/data/Movies/";"Uncharted (2022)";"False";"/library/metadata/12601/thumb/1728226072";"/library/metadata/12601/art/1728226072";
"Movies";"movie";"en";"Underdog";;;;;"2007";"9101";"tt0467110";"6589";"55911";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55911/thumb/1728226073";"/library/metadata/55911/art/1728226073";
"Movies";"movie";"en";"Underworld";;;;;"2003";"1154";"tt0320691";"277";"41334";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41334/thumb/1728226073";"/library/metadata/41334/art/1728226073";
"Movies";"movie";"en";"Underworld: Awakening";;;;;"2012";"1835";"tt1496025";"52520";"41335";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41335/thumb/1728226074";"/library/metadata/41335/art/1728226074";
"Movies";"movie";"en";"Underworld: Evolution";;;;;"2006";"1483";"tt0401855";"834";"41362";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41362/thumb/1728226074";"/library/metadata/41362/art/1728226074";
"Movies";"movie";"en";"The Unforgivable";;;;;"2021";"253583";"tt11233960";"645886";"12795";"/data/Movies/";"The Unforgivable (2021)";"False";"/library/metadata/12795/thumb/1728226075";"/library/metadata/12795/art/1728226075";
"Movies";"movie";"en";"Unfrosted";;;;;"2024";"353608";"tt14914430";"844185";"37878";"/data/Movies/";"Unfrosted (2024)";"False";"/library/metadata/37878/thumb/1728226075";"/library/metadata/37878/art/1728226075";
"Movies";"movie";"en";"Unleashed";;;;;"2017";"64197";"tt4587780";"345937";"12602";"/data/Movies/";"Unleashed (2017)";"False";"/library/metadata/12602/thumb/1728226076";"/library/metadata/12602/art/1728226076";
"Movies";"movie";"en";"Up";;;;;"2009";"315";"tt1049413";"14160";"55913";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55913/thumb/1728226077";"/library/metadata/55913/art/1728226077";
"Movies";"movie";"en";"Up 4k";;;;;;;;;"38885";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38885/thumb/1728226077";"/library/metadata/38885/art/1728226077";
"Movies";"movie";"en";"Up, Up, and Away!";;;;;"2000";"34223";"tt0211174";"124134";"55914";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55914/thumb/1728226077";;
"Movies";"movie";"en";"The Usual Suspects";;;;;"1995";"1048";"tt0114814";"629";"12797";"/data/Movies/";"The Usual Suspects (1995)";"False";"/library/metadata/12797/thumb/1728226078";"/library/metadata/12797/art/1728226078";
"Movies";"movie";"en";"V for Vendetta";;;;;"2006";"528";"tt0434409";"752";"12606";"/data/Movies/";"V for Vendetta (2006)";"False";"/library/metadata/12606/thumb/1728226078";"/library/metadata/12606/art/1728226078";
"Movies";"movie";"en";"Vacation";"National Lampoon's Vacation";;;;"1983";"2830";"tt0085995";"11153";"43980";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43980/thumb/1728226078";"/library/metadata/43980/art/1728226078";
"Movies";"movie";"en";"Valiant";;;;;"2005";"5494";"tt0361089";"14175";"55915";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55915/thumb/1728226079";"/library/metadata/55915/art/1728226079";
"Movies";"movie";"en";"Van Wilder";"National Lampoon's Van Wilder";;;;"2002";"3013";"tt0283111";"11452";"42282";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/42282/thumb/1728226080";"/library/metadata/42282/art/1728226080";
"Movies";"movie";"en";"Vantage Point";;;;;"2008";"3047";"tt0443274";"7461";"12633";"/data/Movies/";"Vantage Point (2008)";"False";"/library/metadata/12633/thumb/1728226080";"/library/metadata/12633/art/1728226080";
"Movies";"movie";"en";"Venom";;;;;"2018";"45";"tt1270797";"335983";"39753";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39753/thumb/1728226081";"/library/metadata/39753/art/1728226081";
"Movies";"movie";"en";"Venom: Let There Be Carnage";;;;;"2021";"17104";"tt7097896";"580489";"39754";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39754/thumb/1728226082";"/library/metadata/39754/art/1728226082";
"Movies";"movie";"en";"A Very Harold & Kumar Christmas";"A Very Harold & Kumar 3D Christmas";;;;"2011";"2863";"tt1268799";"55465";"43752";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43752/thumb/1728226084";"/library/metadata/43752/art/1728226084";
"Movies";"movie";"en";"A View to a Kill";;;;;"1985";"642";"tt0090264";"707";"43451";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43451/thumb/1728226084";"/library/metadata/43451/art/1728226084";
"Movies";"movie";"en";"Waitress";;;;;"2007";"5504";"tt0473308";"10758";"12634";"/data/Movies/";"Waitress (2007)";"False";"/library/metadata/12634/thumb/1728226086";"/library/metadata/12634/art/1728226086";
